time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-09-11T09:39:06.780Z,38.8230019,-122.7720032,6.27,0.71,md,14,112,0.007635,0.05,nc,nc72523741,2015-09-11T09:40:44.380Z,"4km W of Cobb, California",earthquake
2015-09-11T09:32:55.530Z,38.8061676,-122.814003,4.6,0.88,md,9,107,0.01472,0.02,nc,nc72523731,2015-09-11T09:34:29.340Z,"5km WNW of The Geysers, California",earthquake
2015-09-11T09:23:57.000Z,64.322,-149.7745,7.1,1.1,ml,,,,0.51,ak,ak11697993,2015-09-11T09:35:22.381Z,"42km SW of North Nenana, Alaska",earthquake
2015-09-11T09:16:29.605Z,36.635,-116.3211,0,-0.29,ml,11,278.01,0.127,0.1638,nn,nn00510116,2015-09-12T02:35:46.354Z,"49km SE of Beatty, Nevada",earthquake
2015-09-11T09:05:48.000Z,62.1495,-153.7198,7.1,1,ml,,,,0.19,ak,ak11697990,2015-09-11T09:21:14.590Z,"131km SE of McGrath, Alaska",earthquake
2015-09-11T09:03:30.980Z,44.6421667,-112.4845,7.55,1.67,ml,12,95,0.081,0.06,mb,mb80097489,2015-09-11T13:59:57.760Z,"8km E of Lima, Montana",earthquake
2015-09-11T09:02:58.360Z,46.2851667,-122.2181667,14.839,0.34,md,10,121,0.03707,0.14,uw,uw60113908,2015-09-11T21:16:47.850Z,"30km S of Morton, Washington",earthquake
2015-09-11T09:02:09.220Z,45.9316667,-122.3376667,11.542,0.63,md,8,229,0.05698,0.08,uw,uw61063902,2015-09-11T21:11:07.930Z,"8km ENE of Amboy, Washington",earthquake
2015-09-11T08:58:07.380Z,33.9625,-116.6808333,15.136,0.6,ml,33,77,0.0806,0.12,ci,ci37241119,2015-09-11T22:19:50.450Z,"11km ENE of Cabazon, California",earthquake
2015-09-11T08:47:21.010Z,-33.2788,-178.3575,9.14,5,mb,,73,5.067,0.97,us,us20003ira,2015-09-11T16:49:56.721Z,"210km SSE of L'Esperance Rock, New Zealand",earthquake
2015-09-11T08:46:55.200Z,18.9104,-64.9916,21,3.2,Md,12,208.8,0.55695548,0.23,pr,pr15254006,2015-09-11T16:49:28.336Z,"63km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-09-11T08:27:25.906Z,38.5008,-118.5184,5.5204,1.02,ml,13,84.33,0.128,0.2714,nn,nn00510115,2015-09-12T02:35:43.671Z,"9km ESE of Hawthorne, Nevada",earthquake
2015-09-11T08:22:53.000Z,63.1672,-150.7558,139.3,1.4,ml,,,,0.33,ak,ak11697972,2015-09-11T08:29:46.923Z,"93km WSW of Cantwell, Alaska",earthquake
2015-09-11T08:19:52.810Z,-2.8226,139.4489,44.17,4.9,mb,,115,7.191,1.09,us,us20003ir3,2015-09-11T16:22:22.230Z,"127km W of Abepura, Indonesia",earthquake
2015-09-11T08:09:26.000Z,61.4282,-149.9209,33.4,1.4,ml,,,,0.23,ak,ak11697971,2015-09-11T08:22:24.475Z,"10km S of Big Lake, Alaska",earthquake
2015-09-11T08:00:12.870Z,46.9093333,-121.7861667,1.915,-0.16,md,10,141,0.02219,0.13,uw,uw61063897,2015-09-11T16:06:24.940Z,"33km SSE of Buckley, Washington",earthquake
2015-09-11T07:59:33.000Z,63.0925,-151.4487,13.1,2.1,ml,,,,0.91,ak,ak11697966,2015-09-11T08:15:27.011Z,"109km NW of Talkeetna, Alaska",earthquake
2015-09-11T07:52:23.000Z,59.1695,-147.762,37.9,2.5,ml,,,,0.86,ak,ak11697963,2015-09-11T08:09:05.111Z,"86km WSW of Middleton Island, Alaska",earthquake
2015-09-11T07:49:42.300Z,19.4244,-66.2385,17,3.1,Md,8,309.6,0.98006197,0.2,pr,pr15254003,2015-09-11T15:52:24.766Z,"106km N of Dorado, Puerto Rico",earthquake
2015-09-11T07:45:21.000Z,64.8313,-147.2366,0.3,0.7,ml,,,,0.34,ak,ak11697950,2015-09-11T07:54:21.215Z,"10km NNE of North Pole, Alaska",earthquake
2015-09-11T07:43:30.380Z,36.0741667,-117.6463333,3.925,0.75,ml,12,105,0.1081,0.12,ci,ci37241111,2015-09-11T17:34:39.202Z,"27km E of Coso Junction, California",earthquake
2015-09-11T07:33:06.430Z,-2.8747,139.3225,66.2,4.6,mb,,82,7.064,0.74,us,us20003iqw,2015-09-11T15:35:38.146Z,"142km W of Abepura, Indonesia",earthquake
2015-09-11T07:32:06.490Z,38.8246651,-122.8253326,1.76,0.56,md,6,134,0.007731,0.01,nc,nc72523706,2015-09-11T07:33:39.600Z,"7km NW of The Geysers, California",earthquake
2015-09-11T07:31:35.770Z,33.9866667,-116.4388333,6.849,0.92,ml,32,81,0.05224,0.18,ci,ci37241103,2015-09-11T17:34:57.167Z,"6km ENE of Desert Hot Springs, California",earthquake
2015-09-11T07:30:57.500Z,38.8078333,-122.8243333,2.84,1.38,md,48,73,0.003924,0.07,nc,nc72523701,2015-09-11T22:43:24.020Z,"6km WNW of The Geysers, California",earthquake
2015-09-11T07:26:59.650Z,46.5928333,-112.5846667,10.28,-0.93,md,5,192,0.094,0,mb,mb80097499,2015-09-11T14:52:48.930Z,"24km NNE of Deer Lodge, Montana",earthquake
2015-09-11T07:24:50.490Z,37.4731667,-118.7296667,17.31,1.17,md,22,93,0.01581,0.03,nc,nc72523696,2015-09-12T02:35:36.171Z,"27km WNW of West Bishop, California",earthquake
2015-09-11T07:18:11.000Z,63.5634,-151.0098,9.1,0.9,ml,,,,0.6,ak,ak11697947,2015-09-11T07:26:11.197Z,"104km WNW of Cantwell, Alaska",earthquake
2015-09-11T07:15:27.160Z,33.9801667,-116.4355,7.937,0.67,ml,23,77,0.04522,0.12,ci,ci37241087,2015-09-11T21:03:13.793Z,"6km ENE of Desert Hot Springs, California",earthquake
2015-09-11T07:12:16.870Z,38.6549,-118.8046,3.4912,-0.09,ml,5,164.6,0.222,0.1259,nn,nn00510200,2015-09-12T02:37:17.162Z,"21km NW of Hawthorne, Nevada",earthquake
2015-09-11T07:10:17.780Z,37.1945,-88.9186667,1.59,2.27,md,32,86,0.1719,0.24,nm,nm60089442,2015-09-11T15:12:52.008Z,"13km NNE of La Center, Kentucky",earthquake
2015-09-11T07:06:31.000Z,63.4951,-151.2374,0,1.2,ml,,,,0.53,ak,ak11697946,2015-09-11T07:16:02.634Z,"114km W of Cantwell, Alaska",earthquake
2015-09-11T06:57:00.300Z,35.9501667,-117.6683333,3.782,0.53,ml,17,53,0.01474,0.1,ci,ci37241079,2015-09-11T20:58:51.275Z,"22km E of Little Lake, California",earthquake
2015-09-11T06:53:34.900Z,18.9333,-65.2993,33,2.8,Md,7,255.6,0.62253249,0.23,pr,pr15254005,2015-09-11T14:56:14.681Z,"69km N of Culebra, Puerto Rico",earthquake
2015-09-11T06:50:51.160Z,46.1591667,-111.9003333,6.19,0.82,ml,6,135,0.322,0.1,mb,mb80097474,2015-09-11T13:45:36.820Z,"19km ESE of Boulder, Montana",earthquake
2015-09-11T06:47:09.775Z,38.4369,-118.4057,4.9551,0.45,ml,4,131.77,0.054,0.0765,nn,nn00510221,2015-09-12T02:37:21.484Z,"21km ESE of Hawthorne, Nevada",earthquake
2015-09-11T06:46:34.227Z,37.1355,-117.2743,11.879,-0.13,ml,6,160.42,0.247,0.1888,nn,nn00510220,2015-09-12T02:37:20.425Z,"52km WNW of Beatty, Nevada",earthquake
2015-09-11T06:41:14.744Z,38.5241,-118.4858,13.1238,-0.07,ml,4,161.54,0.108,0.0288,nn,nn00510219,2015-09-12T02:37:19.266Z,"12km E of Hawthorne, Nevada",earthquake
2015-09-11T06:40:56.700Z,17.2334,-67.7837,50,2.7,Md,4,327.6,1.00162154,0.25,pr,pr15254004,2015-09-11T14:43:43.151Z,"103km SW of Pole Ojea, Puerto Rico",earthquake
2015-09-11T06:40:45.873Z,38.5172,-118.5169,11.2381,-0.06,ml,5,179.84,0.111,0.1542,nn,nn00510195,2015-09-12T02:37:16.080Z,"9km E of Hawthorne, Nevada",earthquake
2015-09-11T06:40:05.760Z,19.4776667,-155.588,3.061,1.52,ml,16,73,0.01136,0.09,hv,hv61035391,2015-09-11T17:35:25.780Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-09-11T06:36:42.040Z,37.9363333,-111.8715,9.69,2.07,ml,22,122,0.18,0.18,uu,uu60122832,2015-09-11T17:23:58.080Z,"30km NW of Escalante, Utah",earthquake
2015-09-11T06:25:08.630Z,37.4905,-119.3706667,14.01,2.37,md,38,83,0.1902,0.13,nc,nc72523676,2015-09-11T17:51:52.977Z,"30km NE of Oakhurst, California",earthquake
2015-09-11T06:11:02.552Z,38.6529,-118.8,6.4029,1.66,ml,21,76.81,0.198,0.1695,nn,nn00510111,2015-09-12T02:35:34.792Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-11T06:00:31.910Z,33.8135,-117.7498333,7.361,1.06,ml,18,109,0.03618,0.14,ci,ci37241055,2015-09-11T20:55:01.443Z,"6km E of Villa Park, California",earthquake
2015-09-11T05:57:37.000Z,62.9906,-150.7177,96.7,1.5,ml,,,,0.48,ak,ak11697930,2015-09-11T06:07:01.389Z,"80km NNW of Talkeetna, Alaska",earthquake
2015-09-11T05:52:16.400Z,18.2448,-68.0255,105,3,Md,4,201.6,0.43119134,0.5,pr,pr15254002,2015-09-11T13:54:58.538Z,"54km SE of Punta Cana, Dominican Republic",earthquake
2015-09-11T05:47:34.980Z,39.8075,-122.7418333,5.26,1.82,md,16,96,0.06048,0.08,nc,nc72523666,2015-09-12T00:53:10.900Z,"37km SW of Rancho Tehama Reserve, California",earthquake
2015-09-11T05:41:10.240Z,39.8026667,-122.7513333,2.74,1.71,md,13,87,0.06458,0.09,nc,nc72523661,2015-09-12T00:48:37.370Z,"38km SW of Rancho Tehama Reserve, California",earthquake
2015-09-11T05:34:24.340Z,32.973,-116.426,6.843,1.92,ml,53,36,0.08084,0.22,ci,ci37241047,2015-09-11T17:37:16.970Z,"19km NNE of Pine Valley, California",earthquake
2015-09-11T05:31:53.741Z,40.0657,-119.5701,14.4039,0.53,ml,5,243.51,0.23,0.1133,nn,nn00510193,2015-09-12T02:37:14.977Z,"47km NNE of Spanish Springs, Nevada",earthquake
2015-09-11T05:26:30.000Z,59.9083,-152.944,117.4,2.1,ml,,,,1.06,ak,ak11697925,2015-09-11T07:42:16.220Z,"64km WNW of Anchor Point, Alaska",earthquake
2015-09-11T05:11:13.750Z,19.4321667,-155.3698333,9.503,1.19,md,46,47,0.05905,0.08,hv,hv61035286,2015-09-11T18:47:04.560Z,"13km W of Volcano, Hawaii",earthquake
2015-09-11T05:08:54.000Z,63.2801,-151.2276,5.8,1,ml,,,,0.2,ak,ak11697921,2015-09-11T05:18:00.393Z,"114km W of Cantwell, Alaska",earthquake
2015-09-11T05:03:14.506Z,38.5166,-118.4905,6.9695,0.13,ml,4,164.98,0.114,0.0834,nn,nn00510191,2015-09-12T02:37:13.847Z,"11km E of Hawthorne, Nevada",earthquake
2015-09-11T04:50:06.685Z,38.5093,-118.5098,9.2692,0.57,ml,9,121,0.119,0.1446,nn,nn00510190,2015-09-12T02:37:12.883Z,"10km E of Hawthorne, Nevada",earthquake
2015-09-11T04:47:36.000Z,59.6565,-152.0409,22.1,1.8,ml,,,,0.44,ak,ak11697919,2015-09-11T05:00:42.589Z,"17km SW of Anchor Point, Alaska",earthquake
2015-09-11T04:42:50.820Z,36.0086667,-117.8768333,3.58,-0.47,ml,7,104,0.01104,0.12,ci,ci37241039,2015-09-11T20:50:53.595Z,"8km ESE of Coso Junction, California",earthquake
2015-09-11T04:41:32.090Z,33.5218333,-116.3895,10.604,0.76,ml,27,92,0.1055,0.14,ci,ci37241031,2015-09-11T17:37:27.000Z,"17km SSW of La Quinta, California",earthquake
2015-09-11T04:40:47.200Z,18.739,-64.4704,5,3.2,Md,13,219.6,0.13115403,0.1,pr,pr15254001,2015-09-11T12:43:31.753Z,"38km NNE of Road Town, British Virgin Islands",earthquake
2015-09-11T04:40:40.460Z,39.8165,-122.7526667,1,2.86,md,28,74,0.07241,0.1,nc,nc72523636,2015-09-11T23:09:04.986Z,"37km SW of Rancho Tehama Reserve, California",earthquake
2015-09-11T04:39:42.039Z,38.6581,-118.7915,11.0052,0.54,ml,7,162.19,0.213,0.0909,nn,nn00510217,2015-09-12T02:37:18.312Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-11T04:36:21.880Z,37.4845,-119.3593333,14.39,1.64,md,17,106,0.1794,0.14,nc,nc72523631,2015-09-11T16:26:55.650Z,"30km NE of Oakhurst, California",earthquake
2015-09-11T04:32:16.900Z,47.7143333,-113.6715,5.66,-0.32,md,6,200,0.273,0.1,mb,mb80097494,2015-09-11T14:44:38.020Z,"35km ENE of Pablo, Montana",earthquake
2015-09-11T04:25:07.680Z,38.8138351,-122.8223343,2.51,1.47,md,28,74,0.007293,0.03,nc,nc72523621,2015-09-11T04:26:43.470Z,"7km NW of The Geysers, California",earthquake
2015-09-11T04:19:24.110Z,33.4681667,-116.443,8.699,0.79,ml,36,91,0.05695,0.21,ci,ci37241015,2015-09-11T17:36:20.938Z,"24km ESE of Anza, California",earthquake
2015-09-11T04:19:17.980Z,38.8321648,-122.8081665,1.41,0.69,md,10,97,0.008883,0.01,nc,nc72523616,2015-09-11T04:20:53.480Z,"7km W of Cobb, California",earthquake
2015-09-11T04:18:01.138Z,38.654,-118.7945,10.8695,0.99,ml,8,154.5,0.214,0.0739,nn,nn00510189,2015-09-12T02:37:11.688Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-11T04:15:51.230Z,34.3008333,-118.6483333,10.886,1.07,ml,12,141,0.05107,0.14,ci,ci37241007,2015-09-11T20:48:49.786Z,"6km NW of Chatsworth, California",earthquake
2015-09-11T04:13:58.000Z,62.2046,-148.6501,41,1,ml,,,,0.4,ak,ak11697910,2015-09-11T06:39:10.311Z,"46km NNE of Sutton-Alpine, Alaska",earthquake
2015-09-11T03:56:32.420Z,33.4933333,-116.5196667,10.325,-0.03,ml,15,113,0.06469,0.11,ci,ci37240991,2015-09-11T20:47:00.900Z,"16km ESE of Anza, California",earthquake
2015-09-11T03:44:47.230Z,34.0945,-118.407,10.838,1.05,ml,13,186,0.03033,0.07,ci,ci37240983,2015-09-11T20:43:10.675Z,"2km NNW of Beverly Hills, California",earthquake
2015-09-11T03:36:00.697Z,38.6588,-118.7969,9.2358,0.74,ml,6,162.89,0.217,0.1074,nn,nn00510188,2015-09-12T02:37:10.468Z,"21km NW of Hawthorne, Nevada",earthquake
2015-09-11T03:35:21.750Z,34.746,-120.489,3.761,1.12,ml,19,123,0.06513,0.18,ci,ci37240975,2015-09-11T20:28:13.848Z,"3km E of Vandenberg Air Force Base, California",earthquake
2015-09-11T03:20:12.783Z,39.6549,-119.8897,6.5159,0.57,ml,16,71.94,0.073,0.1143,nn,nn00510091,2015-09-12T02:35:27.232Z,"4km WNW of Lemmon Valley, Nevada",earthquake
2015-09-11T03:11:06.000Z,33.9491667,-116.7381667,16.944,1.55,ml,59,87,0.05202,0.22,ci,ci37240967,2015-09-11T17:38:38.100Z,"6km NE of Cabazon, California",earthquake
2015-09-11T03:07:41.000Z,64.7358,-149.2433,28.4,1.3,ml,,,,0.44,ak,ak11697905,2015-09-11T03:19:46.630Z,"18km NNW of North Nenana, Alaska",earthquake
2015-09-11T03:06:20.883Z,38.51,-118.5145,9.3406,1.59,ml,13,74.48,0.118,0.1572,nn,nn00510090,2015-09-12T02:35:15.590Z,"9km E of Hawthorne, Nevada",earthquake
2015-09-11T03:02:12.744Z,38.6579,-118.7868,11.5561,0.97,ml,8,153.11,0.209,0.0887,nn,nn00510088,2015-09-12T02:35:14.000Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-11T02:55:15.080Z,38.8308334,-122.8079987,1.47,0.43,md,8,122,0.01573,0.01,nc,nc72523586,2015-09-11T02:56:51.870Z,"7km W of Cobb, California",earthquake
2015-09-11T02:53:32.610Z,38.8398323,-122.8281631,2.74,0.45,md,10,118,0.005853,0.02,nc,nc72523581,2015-09-11T02:55:06.880Z,"9km WNW of Cobb, California",earthquake
2015-09-11T02:46:38.530Z,37.5978333,-121.8445,16.51,1.16,md,18,56,0.0265,0.08,nc,nc72523571,2015-09-12T00:34:04.340Z,"7km SSE of Pleasanton, California",earthquake
2015-09-11T02:41:35.500Z,27.4719,56.4678,10,4.1,mb,,123,2.527,0.82,us,us20003iqi,2015-09-11T10:44:12.367Z,"36km NNE of Bandar 'Abbas, Iran",earthquake
2015-09-11T02:38:19.000Z,27.5324,56.5816,10,4.2,mb,,134,2.598,0.67,us,us20003iqh,2015-09-11T10:41:08.037Z,"48km NE of Bandar 'Abbas, Iran",earthquake
2015-09-11T02:35:08.860Z,37.4981667,-119.3716667,7.28,0.99,md,9,109,0.1955,0.09,nc,nc72523546,2015-09-11T16:17:53.870Z,"30km NE of Oakhurst, California",earthquake
2015-09-11T02:35:04.000Z,62.1639,-153.3995,0.1,2.4,ml,,,,0.76,ak,ak11697887,2015-09-11T10:37:40.130Z,"143km SE of McGrath, Alaska",earthquake
2015-09-11T02:23:01.480Z,32.9748333,-116.4283333,6.763,1.81,ml,57,35,0.08276,0.23,ci,ci37240959,2015-09-11T17:38:47.490Z,"20km NNE of Pine Valley, California",earthquake
2015-09-11T02:21:42.430Z,32.9728333,-116.4245,8.998,2.68,ml,77,37,0.08063,0.17,ci,ci37240951,2015-09-11T20:22:55.190Z,"20km NNE of Pine Valley, California",earthquake
2015-09-11T02:21:33.180Z,32.9826667,-116.4155,7.551,0.85,ml,17,104,0.0906,0.16,ci,ci37240943,2015-09-11T20:11:53.726Z,"20km ESE of Julian, California",earthquake
2015-09-11T02:18:08.030Z,38.6613,-118.79,11.2094,0.92,ml,9,101.13,0.212,0.0944,nn,nn00510085,2015-09-12T02:35:12.730Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-11T02:13:14.225Z,39.3452,-119.9986,3.393,0.36,ml,6,150.56,0.06,0.1372,nn,nn00510094,2015-09-12T02:35:30.619Z,"10km NNW of Incline Village, Nevada",earthquake
2015-09-11T02:12:27.143Z,35.7345,-115.8835,0,0.93,ml,14,189.37,0.301,0.2576,nn,nn00510084,2015-09-12T02:35:05.048Z,"24km WSW of Sandy Valley, Nevada",earthquake
2015-09-11T02:09:13.000Z,60.5764,-151.9294,80.3,1.9,ml,,,,0.44,ak,ak11697885,2015-09-11T02:21:27.296Z,"36km W of Kenai, Alaska",earthquake
2015-09-11T02:07:24.930Z,38.8310013,-122.8078308,1.74,0.56,md,9,88,0.007795,0.02,nc,nc72523531,2015-09-11T02:08:57.570Z,"7km W of Cobb, California",earthquake
2015-09-11T02:06:45.524Z,39.406,-120.1729,10.838,-0.29,ml,4,107.66,0.127,0.0193,nn,nn00510093,2015-09-12T02:35:29.384Z,"8km N of Truckee, California",earthquake
2015-09-11T02:04:06.728Z,38.6593,-118.7921,11.756,0.6,ml,7,153.57,0.213,0.0514,nn,nn00510092,2015-09-12T02:35:28.334Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-11T01:57:13.090Z,35.3776667,-118.1351667,3.167,1.78,ml,31,66,0.1587,0.16,ci,ci37240935,2015-09-11T17:39:45.819Z,"31km NNW of California City, California",earthquake
2015-09-11T01:56:53.600Z,37.5003333,-119.3725,6.52,1.02,md,11,110,0.1974,0.14,nc,nc72523521,2015-09-11T16:12:21.920Z,"31km NE of Oakhurst, California",earthquake
2015-09-11T01:53:33.660Z,32.5706667,-115.67,10.576,2.25,ml,24,181,0.09175,0.28,ci,ci37240927,2015-09-11T17:39:48.888Z,"8km W of Progreso, B.C., MX",earthquake
2015-09-11T01:48:04.000Z,59.9634,-141.0954,16,2,ml,,,,0.77,ak,ak11697878,2015-09-11T02:09:12.003Z,"75km E of Cape Yakataga, Alaska",earthquake
2015-09-11T01:40:22.120Z,-8.8713,105.8879,10,4.7,mb,,118,1.616,0.76,us,us20003iq7,2015-09-11T09:43:06.196Z,"173km N of Flying Fish Cove, Christmas Island",earthquake
2015-09-11T01:36:03.000Z,62.8632,-148.1018,64.5,1.2,ml,,,,0.16,ak,ak11697876,2015-09-11T06:21:57.429Z,"72km SE of Cantwell, Alaska",earthquake
2015-09-11T01:33:40.000Z,63.0536,-148.5333,73.1,0.9,ml,,,,0.4,ak,ak11697875,2015-09-11T06:14:58.904Z,"43km SSE of Cantwell, Alaska",earthquake
2015-09-11T01:28:50.330Z,42.3315,-122.2418333,13.003,1.61,md,11,77,0.1226,0.15,uw,uw61063807,2015-09-11T20:53:55.130Z,"39km WNW of Klamath Falls, Oregon",earthquake
2015-09-11T01:16:51.810Z,36.7835,-121.3226667,8.35,1.05,md,23,82,0.02309,0.1,nc,nc72523481,2015-09-12T00:32:03.560Z,"5km SE of Ridgemark, California",earthquake
2015-09-11T01:05:59.300Z,19.368,-64.7335,40,3.2,Md,9,280.8,0.73931348,0.31,pr,pr15254000,2015-09-11T09:08:30.719Z,"106km N of Road Town, British Virgin Islands",earthquake
2015-09-11T00:53:01.250Z,37.4843333,-119.3278333,14.99,1.32,md,13,273,0.16,0.05,nc,nc72523461,2015-09-11T15:59:49.770Z,"33km ENE of Oakhurst, California",earthquake
2015-09-11T00:52:16.200Z,35.3086667,-118.5058333,3.455,1.57,ml,22,112,0.07169,0.19,ci,ci37240911,2015-09-11T17:40:51.500Z,"20km NNW of Tehachapi, California",earthquake
2015-09-11T00:50:20.080Z,19.4068333,-155.2771667,1.448,1.62,ml,22,42,0.00627,0.08,hv,hv61034946,2015-09-11T18:03:54.530Z,"4km WSW of Volcano, Hawaii",earthquake
2015-09-11T00:36:18.250Z,37.4905,-119.359,13.54,1.96,md,42,102,0.1829,0.11,nc,nc72523441,2015-09-11T23:31:48.411Z,"31km NE of Oakhurst, California",earthquake
2015-09-11T00:31:04.970Z,37.4863333,-119.3576667,17.18,1.4,md,17,103,0.1795,0.19,nc,nc72523436,2015-09-11T23:17:45.490Z,"31km NE of Oakhurst, California",earthquake
2015-09-11T00:30:55.420Z,38.8300018,-122.8000031,2.3,2.07,md,36,54,0.01129,0.04,nc,nc72523431,2015-09-11T00:33:51.070Z,"6km W of Cobb, California",earthquake
2015-09-11T00:19:56.510Z,37.5008333,-119.3671667,7.25,1.34,md,8,126,0.1944,0.08,nc,nc72523421,2015-09-11T15:43:47.370Z,"31km NE of Oakhurst, California",earthquake
2015-09-11T00:19:46.000Z,60.9954,-151.0685,15,1.2,ml,,,,0.37,ak,ak11697871,2015-09-11T01:05:57.552Z,"36km NNE of Nikiski, Alaska",earthquake
2015-09-11T00:18:38.160Z,37.484,-119.3596667,14.92,2.39,md,48,72,0.1793,0.11,nc,nc72523416,2015-09-12T02:34:58.429Z,"33km ENE of Oakhurst, California",earthquake
2015-09-11T00:13:41.730Z,37.4906667,-119.359,13.34,1.75,md,32,102,0.183,0.11,nc,nc72523411,2015-09-12T02:34:57.142Z,"30km NE of Oakhurst, California",earthquake
2015-09-11T00:07:53.470Z,37.4868333,-119.3661667,17.3,2.76,md,55,51,0.1852,0.07,nc,nc72523396,2015-09-12T02:34:56.219Z,"32km ENE of Oakhurst, California",earthquake
2015-09-11T00:05:59.910Z,37.5441667,-121.9603333,7.59,1.26,md,21,95,0.05796,0.06,nc,nc72523401,2015-09-11T01:24:49.591Z,"2km E of Fremont, California",earthquake
2015-09-10T23:59:45.430Z,38.8409996,-122.8278351,2.46,0.57,md,9,73,0.006442,0.02,nc,nc72523381,2015-09-11T00:01:22.560Z,"9km WNW of Cobb, California",earthquake
2015-09-10T23:58:23.470Z,36.7813333,-121.3175,6.97,1.35,md,23,82,0.0266,0.08,nc,nc72523386,2015-09-11T01:21:14.040Z,"5km SE of Ridgemark, California",earthquake
2015-09-10T23:56:11.964Z,40.2554,-117.7498,14.1028,2,ml,6,159.74,0.44,0.1161,nn,nn00510073,2015-09-11T00:29:12.481Z,"62km E of Lovelock, Nevada",earthquake
2015-09-10T23:48:34.530Z,36.5268333,-121.0925,3.68,2.36,md,61,47,0.06689,0.08,nc,nc72523376,2015-09-11T23:27:30.494Z,"23km ENE of Soledad, California",earthquake
2015-09-10T23:38:29.070Z,45.9326667,-122.3938333,11.532,0.58,md,12,217,0.01777,0.13,uw,uw61063787,2015-09-11T20:50:16.130Z,"4km ENE of Amboy, Washington",earthquake
2015-09-10T23:36:04.770Z,47.9743333,-120.7766667,1.769,0.46,md,4,201,0.09435,0.05,uw,uw61063782,2015-09-11T20:39:59.790Z,"42km NNW of Leavenworth, Washington",earthquake
2015-09-10T23:33:55.580Z,36.4653333,-121.0423333,6.35,1.29,md,26,78,0.04468,0.04,nc,nc72523371,2015-09-11T01:09:41.870Z,"24km NE of Greenfield, California",earthquake
2015-09-10T23:28:01.620Z,36.075,-117.6415,3.939,0.24,ml,11,107,0.1193,0.09,ci,ci37240855,2015-09-11T00:00:52.967Z,"28km E of Coso Junction, California",earthquake
2015-09-10T23:27:53.520Z,36.9666667,-112.8426667,13.34,1.97,ml,14,117,0.053,0.16,uu,uu60122817,2015-09-11T16:43:55.960Z,"11km ESE of Hildale, Utah",earthquake
2015-09-10T23:27:27.000Z,47.3413333,-113.1193333,19.35,0.46,md,8,211,0.273,0.02,mb,mb80097504,2015-09-11T15:10:38.050Z,"32km ENE of Seeley Lake, Montana",earthquake
2015-09-10T23:15:01.180Z,35.99,-117.9186667,5.367,-0.22,ml,13,85,0.02896,0.08,ci,ci37240847,2015-09-10T23:27:47.750Z,"6km N of Little Lake, California",earthquake
2015-09-10T23:13:17.800Z,38.840168,-122.8281631,2.46,0.99,md,15,58,0.005933,0.03,nc,nc72523366,2015-09-10T23:14:52.140Z,"9km WNW of Cobb, California",earthquake
2015-09-10T23:09:14.000Z,64.9749,-147.3644,11.1,1.4,ml,,,,0.81,ak,ak11697833,2015-09-10T23:31:44.482Z,"21km NNE of Badger, Alaska",earthquake
2015-09-10T23:01:55.200Z,19.5408,-66.287,25,3.4,Md,12,273.6,1.08246992,0.57,pr,pr15253008,2015-09-11T07:04:28.406Z,"118km N of Brenas, Puerto Rico",earthquake
2015-09-10T22:43:15.010Z,48.4575,-122.3778333,18.718,1.4,ml,11,120,0.1749,0.16,uw,uw61063767,2015-09-11T20:38:24.030Z,"4km WSW of Burlington, Washington",earthquake
2015-09-10T22:37:16.750Z,40.3771667,-124.5788333,21.91,2.55,md,35,254,0.2318,0.13,nc,nc72523356,2015-09-11T04:56:35.579Z,"34km SW of Ferndale, California",earthquake
2015-09-10T22:18:04.460Z,30.8415,140.9739,41.89,4.6,mb,,120,2.472,0.99,us,us20003hw0,2015-09-11T06:20:42.456Z,"272km SSE of Hachijo-jima, Japan",earthquake
2015-09-10T22:14:03.000Z,61.5117,-147.1289,23.9,1.9,ml,,,,0.65,ak,ak11697821,2015-09-10T22:26:29.626Z,"59km NW of Valdez, Alaska",earthquake
2015-09-10T22:11:09.920Z,33.5946667,-116.8126667,9.538,0.29,ml,15,146,0.04055,0.08,ci,ci37240831,2015-09-10T23:13:37.420Z,"14km WNW of Anza, California",earthquake
2015-09-10T22:08:07.120Z,37.2478333,-97.5903333,5.3,1.75,ml,14,166,0.03395,0.06,ismpkansas,ismpkansas70134628,2015-09-11T16:15:45.910Z,"16km SSE of Conway Springs, Kansas",earthquake
2015-09-10T21:58:49.660Z,37.448,-118.7046667,8.96,0.83,md,11,130,0.1471,0.02,nc,nc72523336,2015-09-10T23:24:47.080Z,"24km WNW of West Bishop, California",earthquake
2015-09-10T21:53:00.760Z,38.1123333,-122.1718333,0.02,1.17,md,7,137,0.02068,0.09,nc,nc72523331,2015-09-11T01:03:09.580Z,"7km E of Vallejo, California",earthquake
