"20140529","DET","OAK",5,4
"20140529","ANA","SEA",7,5
"20140529","KCA","TOR",8,6
"20140529","CIN","ARI",0,4
"20140529","PIT","LAN",6,3
"20140529","NYN","PHI",4,1
"20140529","SFN","SLN",6,5
"20140530","TBA","BOS",2,3
"20140530","SDN","CHA",4,1
"20140530","COL","CLE",2,5
"20140530","BAL","HOU",1,2
"20140530","MIN","NYA",6,1
"20140530","ANA","OAK",5,9
"20140530","DET","SEA",6,3
"20140530","KCA","TOR",6,1
"20140530","CIN","ARI",6,4
"20140530","PIT","LAN",2,1
"20140530","ATL","MIA",3,2
"20140530","CHN","MIL",5,11
"20140530","NYN","PHI",5,6
"20140530","SFN","SLN",9,4
"20140530","TEX","WAS",2,9
"20140531","TBA","BOS",1,7
"20140531","SDN","CHA",4,2
"20140531","COL","CLE",6,7
"20140531","BAL","HOU",4,1
"20140531","MIN","NYA",1,3
"20140531","ANA","OAK",3,11
"20140531","DET","SEA",2,3
"20140531","KCA","TOR",2,12
"20140531","CIN","ARI",5,0
"20140531","PIT","LAN",2,12
"20140531","ATL","MIA",9,5
"20140531","CHN","MIL",8,0
"20140531","NYN","PHI",5,4
"20140531","SFN","SLN",0,2
"20140531","TEX","WAS",2,10
